year,geo_name,short_indicator_text,long_indicator_text,stratification1,stratification_group1,stratification2,stratification_group2,cost_value
2021,Florida,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,65-74,11202.0
2021,Rhode Island,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,1219.4
2021,Utah,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,11169.0
2021,North Dakota,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19+,15124.0
2021,South Dakota,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-64,77.3
2021,Pennsylvania,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,
2021,Iowa,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,386.2
2021,United States,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,74715.4
2021,Washington,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,1905.1
2021,Ohio,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19+,13848.7
2021,Wisconsin,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,1371.6
2021,Wisconsin,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,506.3
2021,Missouri,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,726.3
2021,Indiana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,11830.0
2021,Oregon,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,
2021,Nevada,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,
2021,United States,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,74715.4
2021,Maine,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,65+,9017.0
2021,Montana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,288.2
2021,Maryland,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19-64,449.5
2021,Kansas,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,19-64,8679.0
2021,North Carolina,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19+,1132.6
2021,Delaware,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19-64,86.2
2021,Tennessee,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,6192.0
2021,Illinois,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,1156.0
2021,Colorado,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19+,3424.0
2021,Nevada,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,555.9
2021,Rhode Island,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,19+,10257.0
2021,South Dakota,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
2021,Illinois,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,
2021,Kentucky,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,3149.6
2021,Oklahoma,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19+,7106.0
2021,Oklahoma,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,851.2
2021,Nebraska,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,
2021,Iowa,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,124.8
2021,Virginia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Nevada,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-74,3231.6
2021,Oklahoma,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19+,914.1
2021,South Dakota,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19+,524.4
2021,North Carolina,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,
2021,Pennsylvania,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,3588.5
2021,Indiana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,3585.3
2021,Wyoming,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,65-74,10463.0
2021,New York,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,65+,5989.3
2021,South Carolina,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,2371.9
2021,Illinois,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,686.2
2021,Oklahoma,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,393.0
2021,Michigan,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,
2021,District Of Columbia,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,65+,17.5
2021,Iowa,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,8637.0
2021,Alaska,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,18-64,999.1
2021,North Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,88.9
2021,Nebraska,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Utah,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-74,297.8
2021,West Virginia,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19-64,7859.0
2021,United States,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
2021,Wyoming,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,
2021,South Carolina,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,
2021,Washington,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,1222.9
2021,Arizona,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-74,702.5
2021,Colorado,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19+,411.7
2021,Mississippi,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,83.7
2021,Wisconsin,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,65+,2421.7
2021,South Carolina,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19+,654.9
2021,New Hampshire,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,
2021,New Mexico,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-64,44790.0
2021,Texas,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,1967.0
2021,Louisiana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,3370.0
2021,Rhode Island,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,129.8
2021,Kansas,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19-64,9866.0
2021,Oregon,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,
2021,South Carolina,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19+,6022.0
2021,Wyoming,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,452.7
2021,Maine,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Females,Age,65+,11674.0
2021,South Carolina,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,65+,314.0
2021,Arkansas,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-74,14615.0
2021,Rhode Island,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,12823.0
2021,Pennsylvania,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
2021,Wyoming,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19-64,157.7
2021,New York,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19+,5379.0
2021,Louisiana,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,695.4
2021,Georgia,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,65+,522.4
2021,Alabama,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19+,8159.0
2021,South Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,24.1
2021,New York,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,8026.5
2021,Washington,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,1192.1
2021,New Mexico,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,766.2
2021,Tennessee,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,1237.1
2021,North Dakota,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19+,53.0
2021,Idaho,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,70.7
2021,Maryland,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,1868.0
2021,Wyoming,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,
2021,Missouri,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,
2021,Oklahoma,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,65+,11061.0
2021,New Hampshire,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,295.8
2021,New Jersey,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19-64,2340.6
2021,Washington,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19-64,3769.2
2021,Idaho,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19-64,13877.0
2021,New Jersey,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19-64,1583.2
2021,Vermont,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,103.9
2021,Louisiana,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,65+,4605.0
2021,Montana,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,65+,6096.0
2021,New Mexico,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,240.4
2021,Oregon,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,871.4
2021,Wisconsin,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,1034.7
2021,United States,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,19+,8295.0
2021,New York,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,7001.6
2021,Oklahoma,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,
2021,Nevada,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,440.4
2021,Utah,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,440.2
2021,Kansas,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19-64,481.4
2021,Vermont,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19-64,56.3
2021,Idaho,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,79.1
2021,Nebraska,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,572.4
2021,Wisconsin,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,144.0
2021,Illinois,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,2582.3
2021,New Hampshire,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-64,1381.6
2021,Maryland,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,2923.5
2021,Louisiana,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-74,15382.0
2021,Oklahoma,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Mississippi,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19-64,244.0
2021,Mississippi,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,494.8
2021,Montana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,183.4
2021,United States,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,
2021,Connecticut,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-64,527.4
2021,New Hampshire,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,144.3
2021,Pennsylvania,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Females,Age,65+,3957.1
2021,New Mexico,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,1095.8
2021,New York,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,878.6
2021,Tennessee,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-74,11716.0
2021,Wyoming,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,24.8
2021,Tennessee,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19-64,8937.0
2021,North Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,739.5
2021,West Virginia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,
2021,Kentucky,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,
2021,Vermont,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19+,630.3
2021,Rhode Island,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,
2021,Missouri,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,157.8
2021,West Virginia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,732.4
2021,North Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,182.6
2021,Iowa,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19+,11877.0
2021,Illinois,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,2922.8
2021,California,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,19+,11398.6
2021,Illinois,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Maryland,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19+,12406.0
2021,Iowa,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,376.4
2021,Nebraska,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19-64,109.4
2021,California,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,19-64,7741.8
2021,Vermont,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,115.4
2021,District Of Columbia,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,18-74,350.1
2021,Ohio,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19+,5676.0
2021,South Dakota,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19+,124.6
2021,Texas,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-64,11038.0
2021,Indiana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,3193.1
2021,Montana,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,65-74,8380.0
2021,Indiana,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19-64,1946.2
2021,Alabama,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19-64,956.6
2021,Georgia,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-64,13451.0
2021,Ohio,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,13848.7
2021,Virginia,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,65+,1710.7
2021,New Mexico,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,401.3
2021,Nevada,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,259.2
2021,Nevada,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19+,6232.0
2021,Michigan,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,65-74,11258.0
2021,Utah,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,882.8
2021,South Carolina,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,755.6
2021,Vermont,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,65+,19.9
2021,Kansas,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,107.1
2021,Utah,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19-64,83.4
2021,Texas,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,10462.8
2021,Missouri,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,65-74,8537.0
2021,Vermont,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Kansas,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,818.3
2021,Texas,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,
2021,North Carolina,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,5142.7
2021,South Dakota,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,17.0
2021,South Carolina,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Females,Age,19-64,7615.0
2021,Massachusetts,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,19-64,8458.0
2021,Montana,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,63.0
2021,Illinois,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19-64,1156.0
2021,West Virginia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,263.0
2021,Wyoming,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,18-64,15858.0
2021,Iowa,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,65+,70.9
2021,Wisconsin,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,1604.4
2021,Indiana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,425.7
2021,New Hampshire,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19+,125.2
2021,Maine,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,65+,72.7
2021,Pennsylvania,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,2002.0
2021,Louisiana,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,65+,1082.9
2021,Wisconsin,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,
2021,Vermont,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,144.3
2021,Maryland,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,65+,262.6
2021,South Dakota,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,
2021,Texas,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19-64,1194.0
2021,Minnesota,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19-64,13427.0
2021,Arkansas,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,18-64,16932.0
2021,New York,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,14622.0
2021,Alaska,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,65+,33.7
2021,Kansas,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19-64,4276.0
2021,Mississippi,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Pennsylvania,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,10650.0
2021,Wyoming,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,65+,6944.0
2021,Alaska,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19-64,130.8
2021,Maryland,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,681.0
2021,Oregon,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,207.2
2021,New Mexico,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,
2021,Minnesota,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,
2021,District Of Columbia,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,18-64,307.7
2021,Utah,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,65+,62.1
2021,Texas,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,10721.2
2021,New Jersey,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Virginia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,727.0
2021,North Carolina,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
