year,geoid,sex,race_ethnicity,rate,unit,rate_type
2022,19093,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19095,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19097,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19099,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19101,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19103,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19105,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19107,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19109,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19111,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19113,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19115,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19117,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19119,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19121,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19123,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19125,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19127,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19129,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19131,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19133,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19135,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19137,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19139,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19141,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19143,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19145,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19147,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19149,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19151,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19153,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19155,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19157,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19159,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19161,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19163,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19165,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19167,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19169,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19171,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19173,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19175,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19177,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19179,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19181,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19183,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19185,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19187,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19189,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19191,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19193,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19195,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19197,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19001,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19003,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19005,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19007,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19009,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19011,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19013,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19015,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19017,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19019,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19021,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19023,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19025,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19027,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19029,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19031,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19033,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19035,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19037,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19039,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19041,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19043,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19045,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19047,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19049,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19051,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19053,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19055,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19057,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19059,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19061,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19063,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19065,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19067,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19069,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19071,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19073,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19075,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19077,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19079,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19081,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19083,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19085,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19087,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19089,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19091,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19093,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19095,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19097,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19099,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19101,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19103,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19105,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19107,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19109,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19111,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19113,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19115,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19117,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19119,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19121,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19123,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19125,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19127,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19129,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19131,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19133,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19135,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19137,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19139,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19141,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19143,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19145,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19147,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19149,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19151,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19153,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19155,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19157,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19159,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19161,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19163,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19165,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19167,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19169,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19171,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19173,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19175,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19177,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19179,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19181,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19183,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19185,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19187,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19189,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19191,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19193,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19195,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19197,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19001,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19003,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19005,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19007,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19009,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19011,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19013,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19015,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19017,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19019,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19021,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19023,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19025,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19027,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19029,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19031,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19033,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19035,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19037,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19039,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19041,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19043,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19045,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19047,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19049,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19051,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19053,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19055,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19057,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19059,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19061,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19063,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19065,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19067,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19069,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19071,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19073,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19075,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19077,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19079,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19081,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19083,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19085,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19087,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19089,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19091,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19093,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19095,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19097,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19099,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19101,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19103,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19105,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19107,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19109,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
