mec_id,molecule_chembl_id,target_chembl_id,action_type,mechanism_of_action,max_phase,direct_interaction,disease_efficacy,molecular_mechanism
4950,CHEMBL3545403,CHEMBL5971,ANTAGONIST,Smoothened homolog antagonist,2,True,True,True
4951,CHEMBL3989871,CHEMBL2373,ANTAGONIST,C5a anaphylatoxin chemotactic receptor antagonist,4,True,True,True
4952,CHEMBL2178573,CHEMBL4015,ANTAGONIST,C-C chemokine receptor type 2 antagonist,2,True,True,True
4953,CHEMBL4444976,CHEMBL2413,ANTAGONIST,C-C chemokine receptor type 1 antagonist,2,True,True,True
4954,CHEMBL3545030,CHEMBL264,ANTAGONIST,Histamine H3 receptor antagonist,2,True,True,True
4955,CHEMBL4297183,CHEMBL1889,ANTAGONIST,Vasopressin V1a receptor antagonist,3,True,True,True
4956,CHEMBL3545031,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,2,True,True,True
4957,CHEMBL3545343,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,2,True,True,True
4958,CHEMBL5095029,CHEMBL4015,ANTAGONIST,C-C chemokine receptor type 2 antagonist,2,True,True,True
4959,CHEMBL5095029,CHEMBL274,ANTAGONIST,C-C chemokine receptor type 5 antagonist,2,True,True,True
4960,CHEMBL2381848,CHEMBL1985,ANTAGONIST,Glucagon receptor antagonist,2,True,True,True
4961,CHEMBL3329435,CHEMBL3371,ANTAGONIST,Serotonin 6 (5-HT6) receptor antagonist,2,True,True,True
4962,CHEMBL5314392,CHEMBL226,AGONIST,Adenosine A1 receptor agonist,2,True,True,True
4963,CHEMBL3545406,CHEMBL2014,ANTAGONIST,Nociceptin receptor antagonist,2,True,True,True
4964,CHEMBL3545100,CHEMBL1878,POSITIVE ALLOSTERIC MODULATOR,Calcium sensing receptor positive allosteric modulator,2,True,True,True
4965,CHEMBL2137148,CHEMBL4333,AGONIST,Sphingosine 1-phosphate receptor Edg-1 agonist,3,True,True,True
4966,CHEMBL3545220,CHEMBL3155,ANTAGONIST,Serotonin 7 (5-HT7) receptor antagonist,2,True,True,True
4967,CHEMBL5314393,CHEMBL231,ANTAGONIST,Histamine H1 receptor antagonist,2,True,True,True
4968,CHEMBL3139186,CHEMBL253,AGONIST,Cannabinoid CB2 receptor agonist,2,True,True,True
4969,CHEMBL3544984,CHEMBL249,ANTAGONIST,Neurokinin 1 receptor antagonist,3,True,True,True
4970,CHEMBL2107328,CHEMBL3227,ANTAGONIST,Metabotropic glutamate receptor 5 antagonist,2,True,True,True
4971,CHEMBL1819077,CHEMBL1800,ANTAGONIST,Corticotropin releasing factor receptor 1 antagonist,2,True,True,True
4972,CHEMBL4297184,CHEMBL251,ANTAGONIST,Adenosine A2a receptor antagonist,2,True,True,True
4973,CHEMBL3545289,CHEMBL218,ANTAGONIST,Cannabinoid CB1 receptor antagonist,2,True,True,True
4974,CHEMBL1198855,CHEMBL1878,ANTAGONIST,Calcium sensing receptor antagonist,2,True,True,True
4975,CHEMBL1272307,CHEMBL5113,ANTAGONIST,Orexin receptor 1 antagonist,2,True,True,True
4976,CHEMBL1272307,CHEMBL4792,ANTAGONIST,Orexin receptor 2 antagonist,2,True,True,True
4977,CHEMBL5314394,CHEMBL224,ANTAGONIST,Serotonin 2a (5-HT2a) receptor antagonist,2,True,True,True
4978,CHEMBL5314394,CHEMBL217,ANTAGONIST,Dopamine D2 receptor antagonist,2,True,True,True
4979,CHEMBL225411,CHEMBL253,AGONIST,Cannabinoid CB2 receptor agonist,2,True,True,True
4980,CHEMBL1951914,CHEMBL274,ANTAGONIST,C-C chemokine receptor type 5 antagonist,2,True,True,True
4981,CHEMBL1914489,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,2,True,True,True
4982,CHEMBL2178570,CHEMBL2413,ANTAGONIST,C-C chemokine receptor type 1 antagonist,2,True,True,True
4983,CHEMBL3545221,CHEMBL4015,ANTAGONIST,C-C chemokine receptor type 2 antagonist,2,True,True,True
4984,CHEMBL3545103,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,2,True,True,True
4985,CHEMBL3545222,CHEMBL245,ANTAGONIST,Muscarinic acetylcholine receptor M3 antagonist,2,True,True,True
4986,CHEMBL3545162,CHEMBL226,ANTAGONIST,Adenosine A1 receptor antagonist,2,True,True,True
4987,CHEMBL5314395,CHEMBL226,AGONIST,Adenosine A1 receptor agonist,2,True,True,True
4988,CHEMBL3545407,CHEMBL226,AGONIST,Adenosine A1 receptor agonist,3,True,True,True
4989,CHEMBL431733,CHEMBL256,AGONIST,Adenosine A3 receptor agonist,3,True,True,True
4990,CHEMBL244243,CHEMBL1889,ANTAGONIST,Vasopressin V1a receptor antagonist,2,True,True,True
4991,CHEMBL1910936,CHEMBL3798,ANTAGONIST,Calcitonin gene-related peptide type 1 receptor antagonist,2,True,True,True
4992,CHEMBL207197,CHEMBL3798,ANTAGONIST,Calcitonin gene-related peptide type 1 receptor antagonist,2,True,True,True
4993,CHEMBL3137332,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,3,True,True,True
4994,CHEMBL2442750,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,2,True,True,True
4995,CHEMBL560993,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,3,True,True,True
4996,CHEMBL3545367,CHEMBL5113,ANTAGONIST,Orexin receptor 1 antagonist,4,True,True,True
4997,CHEMBL3545367,CHEMBL4792,ANTAGONIST,Orexin receptor 2 antagonist,4,True,True,True
4998,CHEMBL2103829,CHEMBL233,AGONIST,Mu opioid receptor agonist,2,True,True,True
4999,CHEMBL2103829,CHEMBL222,INHIBITOR,Norepinephrine transporter inhibitor,2,True,True,True
5000,CHEMBL2103829,CHEMBL228,INHIBITOR,Serotonin transporter inhibitor,2,True,True,True
5001,CHEMBL3989680,CHEMBL233,AGONIST,Mu opioid receptor agonist,2,True,True,True
5002,CHEMBL3989680,CHEMBL236,AGONIST,Delta opioid receptor agonist,2,True,True,True
5003,CHEMBL3989680,CHEMBL237,AGONIST,Kappa opioid receptor agonist,2,True,True,True
5004,CHEMBL539423,CHEMBL252,ANTAGONIST,Endothelin receptor ET-A antagonist,4,True,True,True
5005,CHEMBL539423,CHEMBL227,ANTAGONIST,Type-1 angiotensin II receptor antagonist,4,True,True,True
5006,CHEMBL3301609,CHEMBL3759,ANTAGONIST,Histamine H4 receptor antagonist,2,True,True,True
5007,CHEMBL5314396,CHEMBL3759,ANTAGONIST,Histamine H4 receptor antagonist,2,True,True,True
5008,CHEMBL1096146,CHEMBL4333,AGONIST,Sphingosine 1-phosphate receptor Edg-1 agonist,4,True,True,True
5009,CHEMBL3545035,CHEMBL1875,AGONIST,Serotonin 4 (5-HT4) receptor agonist,2,True,True,True
5010,CHEMBL1800159,CHEMBL1855,ANTAGONIST,Gonadotropin-releasing hormone receptor antagonist,4,True,True,True
5011,CHEMBL1254771,CHEMBL4308,ANTAGONIST,Bradykinin B1 receptor antagonist,2,True,True,True
5012,CHEMBL232943,CHEMBL4308,ANTAGONIST,Bradykinin B1 receptor antagonist,2,True,True,True
5013,CHEMBL2103878,CHEMBL2095181,ANTAGONIST,Opioid receptors; mu/kappa/delta antagonist,2,True,True,True
5014,CHEMBL324547,CHEMBL298,ANTAGONIST,Cholecystokinin B receptor antagonist,2,True,True,True
5015,CHEMBL3545408,CHEMBL233,PARTIAL AGONIST,Mu opioid receptor partial agonist,2,True,True,True
5016,CHEMBL189475,CHEMBL4029,MODULATOR,Interleukin-8 receptor A modulator,3,True,True,True
5017,CHEMBL189475,CHEMBL2434,MODULATOR,Interleukin-8 receptor B modulator,3,True,True,True
5018,CHEMBL3234035,CHEMBL253,AGONIST,Cannabinoid CB2 receptor agonist,2,True,True,True
5019,CHEMBL541758,CHEMBL3157,ANTAGONIST,Bradykinin B2 receptor antagonist,2,True,True,True
5020,CHEMBL3545224,CHEMBL2107,ANTAGONIST,C-X-C chemokine receptor type 4 antagonist,2,True,True,True
5021,CHEMBL1950553,CHEMBL251,AGONIST,Adenosine A2a receptor agonist,2,True,True,True
5022,CHEMBL470888,CHEMBL251,AGONIST,Adenosine A2a receptor agonist,2,True,True,True
5023,CHEMBL3545163,CHEMBL226,AGONIST,Adenosine A1 receptor agonist,2,True,True,True
5024,CHEMBL3545163,CHEMBL251,AGONIST,Adenosine A2a receptor agonist,2,True,True,True
5025,CHEMBL1096896,CHEMBL251,AGONIST,Adenosine A2a receptor agonist,2,True,True,True
5026,CHEMBL592435,CHEMBL226,ANTAGONIST,Adenosine A1 receptor antagonist,2,True,True,True
5027,CHEMBL3545036,CHEMBL3227,MODULATOR,Metabotropic glutamate receptor 5 modulator,2,True,True,True
5028,CHEMBL3642985,CHEMBL3227,NEGATIVE ALLOSTERIC MODULATOR,Metabotropic glutamate receptor 5 negative allosteric modulator,2,True,True,True
5029,CHEMBL3545164,CHEMBL3227,MODULATOR,Metabotropic glutamate receptor 5 modulator,2,True,True,True
5030,CHEMBL3545346,CHEMBL3227,NEGATIVE ALLOSTERIC MODULATOR,Metabotropic glutamate receptor 5 negative allosteric modulator,2,True,True,True
5031,CHEMBL598172,CHEMBL224,INVERSE AGONIST,Serotonin 2a (5-HT2a) receptor inverse agonist,2,True,True,True
5032,CHEMBL2346738,CHEMBL3227,MODULATOR,Metabotropic glutamate receptor 5 modulator,2,True,True,True
5033,CHEMBL3544947,CHEMBL249,ANTAGONIST,Neurokinin 1 receptor antagonist,2,True,True,True
5034,CHEMBL3545165,CHEMBL2094109,ANTAGONIST,Muscarinic acetylcholine receptor antagonist,2,True,True,True
5035,CHEMBL3545165,CHEMBL5451,BLOCKER,Sodium channel protein type X alpha subunit blocker,2,True,True,True
5036,CHEMBL3545165,CHEMBL5167,BLOCKER,Sodium channel protein type XI alpha subunit blocker,2,True,True,True
5037,CHEMBL2016681,CHEMBL4561,ANTAGONIST,Neuropeptide Y receptor type 5 antagonist,2,True,True,True
5038,CHEMBL3545038,CHEMBL4561,ANTAGONIST,Neuropeptide Y receptor type 5 antagonist,2,True,True,True
5039,CHEMBL1779046,CHEMBL245,ANTAGONIST,Muscarinic acetylcholine receptor M3 antagonist,2,True,True,True
5040,CHEMBL3545166,CHEMBL218,ANTAGONIST,Cannabinoid CB1 receptor antagonist,3,True,True,True
5041,CHEMBL45305,CHEMBL214,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,2,True,True,True
5042,CHEMBL3183740,CHEMBL1898,ANTAGONIST,Serotonin 1b (5-HT1b) receptor antagonist,2,True,True,True
5043,CHEMBL3183740,CHEMBL224,ANTAGONIST,Serotonin 2a (5-HT2a) receptor antagonist,2,True,True,True
5044,CHEMBL582857,CHEMBL1921,ANTAGONIST,Vasopressin V1b receptor antagonist,2,True,True,True
5045,CHEMBL539843,CHEMBL231,ANTAGONIST,Histamine H1 receptor antagonist,2,True,True,True
5046,CHEMBL3235279,CHEMBL226,PARTIAL AGONIST,Adenosine A1 receptor partial agonist,2,True,True,True
5047,CHEMBL189676,CHEMBL218,ANTAGONIST,Cannabinoid CB1 receptor antagonist,2,True,True,True
5048,CHEMBL2103856,CHEMBL3974,ANTAGONIST,Proteinase-activated receptor 1 antagonist,2,True,True,True
5049,CHEMBL261244,CHEMBL2001,ANTAGONIST,Purinergic receptor P2Y12 antagonist,2,True,True,True
5050,CHEMBL303960,CHEMBL1836,AGONIST,Prostanoid EP4 receptor agonist,2,True,True,True
5051,CHEMBL2027925,CHEMBL1875,PARTIAL AGONIST,Serotonin 4 (5-HT4) receptor partial agonist,2,True,True,True
5052,CHEMBL2218893,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,2,True,True,True
5053,CHEMBL345237,CHEMBL214,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,2,True,True,True
5054,CHEMBL3668014,CHEMBL1855,ANTAGONIST,Gonadotropin-releasing hormone receptor antagonist,4,True,True,True
5055,CHEMBL567303,CHEMBL3764,ANTAGONIST,Urotensin II receptor antagonist,2,True,True,True
5056,CHEMBL1094785,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,2,True,True,True
5057,CHEMBL22055,CHEMBL1855,ANTAGONIST,Gonadotropin-releasing hormone receptor antagonist,2,True,True,True
5058,CHEMBL1628569,CHEMBL214,ANTAGONIST,Serotonin 1a (5-HT1a) receptor antagonist,2,True,True,True
5059,CHEMBL2107760,CHEMBL252,ANTAGONIST,Endothelin receptor ET-A antagonist,2,True,True,True
5060,CHEMBL257978,CHEMBL229,PARTIAL AGONIST,Alpha-1a adrenergic receptor partial agonist,2,True,True,True
5061,CHEMBL2107572,CHEMBL1878,MODULATOR,Calcium sensing receptor modulator,2,True,True,True
5062,CHEMBL279260,CHEMBL246,AGONIST,Beta-3 adrenergic receptor agonist,2,True,True,True
5063,CHEMBL2218898,CHEMBL2049,ANTAGONIST,Oxytocin receptor antagonist,2,True,True,True
5064,CHEMBL2107725,CHEMBL3157,ANTAGONIST,Bradykinin B2 receptor antagonist,2,True,True,True
5065,CHEMBL281764,CHEMBL4616,AGONIST,Ghrelin receptor agonist,2,True,True,True
5066,CHEMBL281764,CHEMBL340,INHIBITOR,Cytochrome P450 3A4 inhibitor,2,True,True,True
5067,CHEMBL41194,CHEMBL227,ANTAGONIST,Type-1 angiotensin II receptor antagonist,2,True,True,True
5068,CHEMBL41194,CHEMBL6120,INHIBITOR,Solute carrier family 22 member 12 inhibitor,2,True,True,True
5069,CHEMBL41194,CHEMBL1641347,INHIBITOR,Solute carrier family 22 member 6 inhibitor,2,True,True,True
5070,CHEMBL41194,CHEMBL1641348,INHIBITOR,Solute carrier family 22 member 8 inhibitor,2,True,True,True
5071,CHEMBL2104419,CHEMBL250,ANTAGONIST,Platelet activating factor receptor antagonist,2,True,True,True
5072,CHEMBL2106710,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,2,True,True,True
5073,CHEMBL431651,CHEMBL252,ANTAGONIST,Endothelin receptor ET-A antagonist,2,True,True,True
5074,CHEMBL431651,CHEMBL1785,ANTAGONIST,Endothelin receptor ET-B antagonist,2,True,True,True
5075,CHEMBL1742420,CHEMBL3911,ANTAGONIST,Leukotriene B4 receptor 1 antagonist,2,True,True,True
5076,CHEMBL329123,CHEMBL3911,ANTAGONIST,Leukotriene B4 receptor 1 antagonist,2,True,True,True
5077,CHEMBL329123,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,2,True,True,True
5078,CHEMBL522302,CHEMBL249,ANTAGONIST,Neurokinin 1 receptor antagonist,2,True,True,True
5079,CHEMBL10188,CHEMBL4429,ANTAGONIST,Neurokinin 3 receptor antagonist,2,True,True,True
5080,CHEMBL419667,CHEMBL1889,ANTAGONIST,Vasopressin V1a receptor antagonist,2,True,True,True
5081,CHEMBL419667,CHEMBL2049,ANTAGONIST,Oxytocin receptor antagonist,2,True,True,True
5082,CHEMBL2106841,CHEMBL218,AGONIST,Cannabinoid CB1 receptor agonist,2,True,True,True
5083,CHEMBL2106841,CHEMBL253,AGONIST,Cannabinoid CB2 receptor agonist,2,True,True,True
5084,CHEMBL1256717,CHEMBL298,ANTAGONIST,Cholecystokinin B receptor antagonist,2,True,True,True
5085,CHEMBL3989481,CHEMBL233,AGONIST,Mu opioid receptor agonist,2,True,True,True
5086,CHEMBL515966,CHEMBL249,ANTAGONIST,Neurokinin 1 receptor antagonist,2,True,True,True
5087,CHEMBL1742428,CHEMBL1898,AGONIST,Serotonin 1b (5-HT1b) receptor agonist,2,True,True,True
5088,CHEMBL1742428,CHEMBL1983,AGONIST,Serotonin 1d (5-HT1d) receptor agonist,2,True,True,True
5089,CHEMBL1742428,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,2,True,True,True
5090,CHEMBL1090488,CHEMBL259,AGONIST,Melanocortin receptor 4 agonist,2,True,True,True
5091,CHEMBL3301624,CHEMBL259,AGONIST,Melanocortin receptor 4 agonist,4,True,True,True
5092,CHEMBL2105635,CHEMBL3798,AGONIST,Calcitonin gene-related peptide type 1 receptor agonist,2,True,True,True
5093,CHEMBL2105635,CHEMBL2111189,AGONIST,"Amylin receptor AMY1, CALCR/RAMP1 agonist",2,True,True,True
5094,CHEMBL1817709,CHEMBL1889,AGONIST,Vasopressin V1a receptor agonist,2,True,True,True
5095,CHEMBL3545347,CHEMBL3559701,AGONIST,Proto-oncogene Mas agonist,2,True,True,True
5096,CHEMBL3545104,CHEMBL4644,AGONIST,Melanocortin receptor 3 agonist,2,True,True,True
5097,CHEMBL3545104,CHEMBL3795,AGONIST,Melanocortin receptor 1 agonist,2,True,True,True
5098,CHEMBL2105864,CHEMBL3157,AGONIST,Bradykinin B2 receptor agonist,2,True,True,True
5099,CHEMBL2108318,CHEMBL5844,AGONIST,Glucagon-like peptide 2 receptor agonist,2,True,True,True
5100,CHEMBL5095030,CHEMBL2107,ANTAGONIST,C-X-C chemokine receptor type 4 antagonist,3,True,True,True
5101,CHEMBL4802129,CHEMBL2107,ANTAGONIST,C-X-C chemokine receptor type 4 antagonist,3,True,True,True
5102,CHEMBL3544949,CHEMBL2107,ANTAGONIST,C-X-C chemokine receptor type 4 antagonist,2,True,True,True
5103,CHEMBL3545106,CHEMBL4877,AGONIST,Neuropeptide Y receptor type 4 agonist,2,True,True,True
5104,CHEMBL3545167,CHEMBL2049,AGONIST,Oxytocin receptor agonist,2,True,True,True
5105,CHEMBL448343,CHEMBL2064,AGONIST,GABA-B receptor 1 agonist,2,True,True,True
5106,CHEMBL448343,CHEMBL5034,AGONIST,GABA-B receptor 2 agonist,2,True,True,True
5107,CHEMBL3622820,CHEMBL2835,INHIBITOR,Tyrosine-protein kinase JAK1 inhibitor,3,True,True,True
5108,CHEMBL3545225,CHEMBL2835,INHIBITOR,Tyrosine-protein kinase JAK1 inhibitor,2,True,True,True
5109,CHEMBL3545168,CHEMBL1991,INHIBITOR,Inhibitor of nuclear factor kappa B kinase beta subunit inhibitor,2,True,True,True
5110,CHEMBL3301622,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,4,True,True,True
5111,CHEMBL3301622,CHEMBL4895,INHIBITOR,Tyrosine-protein kinase receptor UFO inhibitor,4,True,True,True
5112,CHEMBL5314397,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,2,True,True,True
5113,CHEMBL207433,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,2,True,True,True
5114,CHEMBL3545039,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,2,True,True,True
5115,CHEMBL214796,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,2,True,True,True
5116,CHEMBL5314398,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,2,True,True,True
5117,CHEMBL5314399,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,2,True,True,True
5118,CHEMBL5314400,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,2,True,True,True
5119,CHEMBL1783282,CHEMBL4956,POSITIVE ALLOSTERIC MODULATOR,GABA receptor alpha-2 subunit positive allosteric modulator,2,True,True,True
5120,CHEMBL1783282,CHEMBL3026,POSITIVE ALLOSTERIC MODULATOR,GABA receptor alpha-3 subunit positive allosteric modulator,2,True,True,True
5121,CHEMBL3545040,CHEMBL240,BLOCKER,HERG blocker,2,True,True,True
5122,CHEMBL3545040,CHEMBL1980,BLOCKER,Sodium channel protein type V alpha subunit blocker,2,True,True,True
5123,CHEMBL3545169,CHEMBL240,BLOCKER,HERG blocker,2,True,True,True
5124,CHEMBL3545169,CHEMBL1980,BLOCKER,Sodium channel protein type V alpha subunit blocker,2,True,True,True
5125,CHEMBL3545169,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,2,True,True,True
5126,CHEMBL188462,CHEMBL1907589,PARTIAL AGONIST,Neuronal acetylcholine receptor; alpha4/beta2 partial agonist,2,True,True,True
5127,CHEMBL467084,CHEMBL2094124,BLOCKER,Glutamate [NMDA] receptor blocker,2,True,True,True
5128,CHEMBL2151437,CHEMBL2492,AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit agonist,2,True,True,True
5129,CHEMBL1207366,CHEMBL2094124,ANTAGONIST,Glutamate [NMDA] receptor antagonist,2,True,True,True
5130,CHEMBL2068839,CHEMBL1907603,ANTAGONIST,Glutamate NMDA receptor; GRIN1/GRIN2B antagonist,2,True,True,True
5131,CHEMBL3545349,CHEMBL1907603,ANTAGONIST,Glutamate NMDA receptor; GRIN1/GRIN2B antagonist,2,True,True,True
5132,CHEMBL3989872,CHEMBL2094124,PARTIAL AGONIST,Glutamate [NMDA] receptor partial agonist,2,True,True,True
5133,CHEMBL3544917,CHEMBL2094124,PARTIAL AGONIST,Glutamate [NMDA] receptor partial agonist,3,True,True,True
5134,CHEMBL1255840,CHEMBL2094124,POSITIVE ALLOSTERIC MODULATOR,Glutamate [NMDA] receptor positive allosteric modulator,2,True,True,True
5135,CHEMBL3545351,CHEMBL2094124,ANTAGONIST,Glutamate [NMDA] receptor antagonist,3,True,True,True
5136,CHEMBL3545108,CHEMBL4805,ANTAGONIST,P2X purinoceptor 7 antagonist,2,True,True,True
5137,CHEMBL3716057,CHEMBL2998,ANTAGONIST,P2X purinoceptor 3 antagonist,4,True,True,True
5138,CHEMBL1823817,CHEMBL4805,ANTAGONIST,P2X purinoceptor 7 antagonist,2,True,True,True
5139,CHEMBL1258006,CHEMBL2492,AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit agonist,2,True,True,True
5140,CHEMBL17350,CHEMBL1907603,ANTAGONIST,Glutamate NMDA receptor; GRIN1/GRIN2B antagonist,2,True,True,True
5141,CHEMBL3545231,CHEMBL2492,AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit agonist,2,True,True,True
5142,CHEMBL2325014,CHEMBL4296,BLOCKER,Sodium channel protein type IX alpha subunit blocker,2,True,True,True
5143,CHEMBL3544913,CHEMBL4296,BLOCKER,Sodium channel protein type IX alpha subunit blocker,3,True,True,True
5144,CHEMBL3589904,CHEMBL5451,BLOCKER,Sodium channel protein type X alpha subunit blocker,2,True,True,True
5145,CHEMBL5095031,CHEMBL2107836,BLOCKER,"Amiloride-sensitive sodium channel, ENaC blocker",2,True,True,True
5146,CHEMBL5314401,CHEMBL4478,BLOCKER,Voltage-gated N-type calcium channel alpha-1B subunit blocker,2,True,True,True
5147,CHEMBL3545232,CHEMBL2492,PARTIAL AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit partial agonist,2,True,True,True
5148,CHEMBL3545291,CHEMBL2492,POSITIVE ALLOSTERIC MODULATOR,Neuronal acetylcholine receptor protein alpha-7 subunit positive allosteric modulator,2,True,True,True
5149,CHEMBL559478,CHEMBL2492,PARTIAL AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit partial agonist,2,True,True,True
5150,CHEMBL5095032,CHEMBL2492,PARTIAL AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit partial agonist,2,True,True,True
5151,CHEMBL5095032,CHEMBL2094132,ANTAGONIST,Serotonin 3 (5-HT3) receptor antagonist,2,True,True,True
5152,CHEMBL5314402,CHEMBL2492,AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit agonist,2,True,True,True
5153,CHEMBL127071,CHEMBL3038461,PARTIAL AGONIST,Nicotinic acetylcholine receptor alpha4/beta2/alpha5 partial agonist,2,True,True,True
5154,CHEMBL127071,CHEMBL2109237,PARTIAL AGONIST,Neuronal acetylcholine receptor; alpha6/beta2 partial agonist,2,True,True,True
5155,CHEMBL2104964,CHEMBL1907589,AGONIST,Neuronal acetylcholine receptor; alpha4/beta2 agonist,2,True,True,True
5156,CHEMBL238465,CHEMBL1907589,AGONIST,Neuronal acetylcholine receptor; alpha4/beta2 agonist,2,True,True,True
5157,CHEMBL4594254,CHEMBL1907589,AGONIST,Neuronal acetylcholine receptor; alpha4/beta2 agonist,2,True,True,True
5158,CHEMBL4594254,CHEMBL1907594,AGONIST,Neuronal acetylcholine receptor; alpha3/beta4 agonist,2,True,True,True
5159,CHEMBL2179529,CHEMBL1907589,AGONIST,Neuronal acetylcholine receptor; alpha4/beta2 agonist,2,True,True,True
5160,CHEMBL3545042,CHEMBL2096670,ANTAGONIST,Glutamate receptor ionotropic AMPA antagonist,2,True,True,True
5161,CHEMBL3545042,CHEMBL2109241,ANTAGONIST,Glutamate receptor ionotropic kainate antagonist,2,True,True,True
5163,CHEMBL119549,CHEMBL4304,ACTIVATOR,Calcium-activated potassium channel subunit alpha-1 activator,2,True,True,True
5164,CHEMBL182066,CHEMBL1907603,ANTAGONIST,Glutamate NMDA receptor; GRIN1/GRIN2B antagonist,2,True,True,True
5165,CHEMBL4650318,CHEMBL4051,ACTIVATOR,Cystic fibrosis transmembrane conductance regulator activator,2,True,True,True
5166,CHEMBL3544953,CHEMBL4794,INHIBITOR,Vanilloid receptor inhibitor,2,True,True,True
5167,CHEMBL3544914,CHEMBL4051,POSITIVE MODULATOR,Cystic fibrosis transmembrane conductance regulator positive modulator,4,True,True,True
5168,CHEMBL222460,CHEMBL4304,ACTIVATOR,Calcium-activated potassium channel subunit alpha-1 activator,2,True,True,True
5169,CHEMBL3989703,CHEMBL2096670,ANTAGONIST,Glutamate receptor ionotropic AMPA antagonist,2,True,True,True
5170,CHEMBL3989703,CHEMBL2109241,ANTAGONIST,Glutamate receptor ionotropic kainate antagonist,2,True,True,True
5171,CHEMBL604710,CHEMBL4478,BLOCKER,Voltage-gated N-type calcium channel alpha-1B subunit blocker,2,True,True,True
5172,CHEMBL426559,CHEMBL4427,ANTAGONIST,Prostanoid DP receptor antagonist,4,True,True,True
5173,CHEMBL1951575,CHEMBL4427,ANTAGONIST,Prostanoid DP receptor antagonist,2,True,True,True
5174,CHEMBL1951575,CHEMBL5071,ANTAGONIST,G protein-coupled receptor 44 antagonist,2,True,True,True
5175,CHEMBL1688243,CHEMBL274,ANTAGONIST,C-C chemokine receptor type 5 antagonist,2,True,True,True
5176,CHEMBL3545233,CHEMBL4429,ANTAGONIST,Neurokinin 3 receptor antagonist,2,True,True,True
5177,CHEMBL3137316,CHEMBL2034,MODULATOR,Glucocorticoid receptor modulator,2,True,True,True
5178,CHEMBL3908979,CHEMBL3973,INHIBITOR,Fibroblast growth factor receptor 4 inhibitor,2,True,True,True
5179,CHEMBL3787344,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,2,True,True,True
5180,CHEMBL3545073,CHEMBL2111459,INHIBITOR,Rho-associated protein kinase inhibitor,3,True,True,True
5181,CHEMBL3809489,CHEMBL4895,INHIBITOR,Tyrosine-protein kinase receptor UFO inhibitor,2,True,True,True
5182,CHEMBL2108767,CHEMBL3580491,INHIBITOR,CD40 ligand inhibitor,3,True,True,True
5183,CHEMBL2109256,CHEMBL2364161,AGONIST,Tumor necrosis factor receptor superfamily member 8 agonist,3,True,True,True
5184,CHEMBL41306,CHEMBL2094124,BLOCKER,Glutamate [NMDA] receptor blocker,-1,True,True,True
5185,CHEMBL3707400,CHEMBL2094124,ANTAGONIST,Glutamate [NMDA] receptor antagonist,2,True,True,True
5186,CHEMBL3707400,CHEMBL1951,INHIBITOR,Monoamine oxidase A inhibitor,2,True,True,True
5187,CHEMBL2103869,CHEMBL2096670,ANTAGONIST,Glutamate receptor ionotropic AMPA antagonist,2,True,True,True
5188,CHEMBL2103869,CHEMBL1918,ANTAGONIST,Glutamate receptor ionotropic kainate 1 antagonist,2,True,True,True
5189,CHEMBL3707316,CHEMBL2492,AGONIST,Neuronal acetylcholine receptor protein alpha-7 subunit agonist,2,True,True,True
5190,CHEMBL3707249,CHEMBL2492,MODULATOR,Neuronal acetylcholine receptor protein alpha-7 subunit modulator,2,True,True,True
